Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue,Profit_Label
8/1/2014,8,January,2014,31,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,HL Mountain Tire,19,13,35,405,247,652,More or equal to 100
21/8/2013,21,August,2013,34,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Red",4,13,35,70,52,122,Less than 100
19/6/2014,19,June,2014,33,Youth (<25),M,Germany,Saarland,Accessories,Bottles and Cages,-----,21,3,9,92,63,155,Less than 100
24/11/2013,24,November,2013,44,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,25,1,2,25,25,50,Less than 100
31/3/2016,31,March,2016,31,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,HL Mountain Tire,3,13,35,64,39,103,Less than 100
29/4/2016,29,April,2016,40,Adults (35-64),F,Canada,British Columbia,Clothing,Shorts,"Women's Mountain Shorts, L",12,26,70,520,312,832,More or equal to 100
14/7/2014,14,July,2014,37,Adults (35-64),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Red",22,13,35,315,286,601,More or equal to 100
18/11/2015,18,November,2015,60,Adults (35-64),M,Australia,Victoria,Accessories,Tires and Tubes,Road Tire Tube,21,1,4,45,21,66,Less than 100
15/7/2014,15,July,2014,32,Young Adults (25-34),M,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,8,2,5,22,16,38,Less than 100
15/6/2016,15,June,2016,48,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,12,12,24,Less than 100
21/6/2014,21,June,2014,34,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,854,1482,2336,More or equal to 100
26/3/2014,26,March,2014,25,Young Adults (25-34),M,France,Hauts de Seine,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,735,1482,2217,More or equal to 100
26/8/2013,26,August,2013,33,Youth (<25),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,951,1252,2203,More or equal to 100
11/3/2016,11,March,2016,33,Young Adults (25-34),M,Germany,Hamburg,Accessories,Tires and Tubes,LL Road Tire,29,8,21,334,232,566,More or equal to 100
22/1/2015,22,January,2015,40,Adults (35-64),M,Germany,Hessen,Bikes,Road Bikes,-----,1,1555,2443,717,1555,2272,More or equal to 100
5/11/2015,5,November,2015,19,Youth (<25),F,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Red",16,13,35,229,208,437,More or equal to 100
1/12/2013,1,December,2013,28,Young Adults (25-34),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,997,1252,2249,More or equal to 100
26/1/2014,26,January,2014,26,Young Adults (25-34),M,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,29,3,9,132,87,219,More or equal to 100
26/8/2013,26,August,2013,21,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,-----,2,2,5,6,4,10,Less than 100
8/2/2014,8,February,2014,52,Adults (35-64),M,Germany,Saarland,Clothing,Caps,-----,6,7,9,2,42,44,Less than 100
30/4/2016,30,April,2016,34,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 44",2,295,540,479,590,1069,More or equal to 100
6/9/2015,6,September,2015,40,Adults (35-64),F,United States,Oregon,Accessories,Helmets,"Sport-100 Helmet, Black",26,13,35,445,338,783,More or equal to 100
4/1/2016,4,January,2016,22,Youth (<25),M,Canada,British Columbia,Accessories,Hydration Packs,Hydration Pack - 70 oz.,10,21,55,335,210,545,More or equal to 100
24/3/2014,24,March,2014,42,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,7,2,5,13,14,27,Less than 100
22/1/2014,22,January,2014,42,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,5,1,2,5,5,10,Less than 100
10/5/2012,10,May,2012,26,Young Adults (25-34),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,1902,2504,4406,More or equal to 100
17/12/2011,17,December,2011,42,Adults (35-64),F,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 48",4,344,540,330,1376,1706,More or equal to 100
2/6/2014,2,June,2014,34,Young Adults (25-34),M,United States,Oregon,Clothing,Shorts,"Women's Mountain Shorts, S",23,26,70,787,598,1385,More or equal to 100
20/12/2011,20,December,2011,33,Young Adults (25-34),M,France,Charente-Maritime,Bikes,Road Bikes,-----,3,1555,2443,2517,4665,7182,More or equal to 100
2/1/2014,2,January,2014,40,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,22,3,9,128,66,194,More or equal to 100
2/4/2014,2,April,2014,34,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,1,2,6,6,12,Less than 100
11/3/2016,11,March,2016,31,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,HL Mountain Tire,6,13,35,128,78,206,More or equal to 100
27/12/2011,27,December,2011,26,Young Adults (25-34),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 48",4,2171,3578,2622,8684,11306,More or equal to 100
23/2/2014,23,February,2014,41,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,13,2,5,25,26,51,Less than 100
7/5/2016,7,May,2016,32,Young Adults (25-34),M,United States,Washington,Accessories,Tires and Tubes,ML Mountain Tire,2,11,30,25,22,47,Less than 100
29/12/2013,29,December,2013,59,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,28,20,48,Less than 100
21/12/2013,21,December,2013,20,Youth (<25),F,Germany,Saarland,Accessories,Bottles and Cages,Mountain Bottle Cage,6,4,10,25,24,49,Less than 100
18/11/2013,18,November,2013,37,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,14,2,5,41,28,69,Less than 100
3/7/2014,3,July,2014,26,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Accessories,Helmets,"Sport-100 Helmet, Black",11,13,35,192,143,335,More or equal to 100
5/1/2011,5,January,2011,51,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-650 Black, 60",3,487,783,865,1461,2326,More or equal to 100
14/12/2015,14,December,2015,33,Young Adults (25-34),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,5,2,5,15,10,25,Less than 100
4/10/2015,4,October,2015,40,Adults (35-64),M,United States,Oregon,Accessories,Bottles and Cages,-----,18,2,5,41,36,77,Less than 100
2/3/2014,2,March,2014,44,Adults (35-64),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-100 Black, 44",1,1898,3375,1038,1898,2936,More or equal to 100
7/5/2016,7,May,2016,34,Young Adults (25-34),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",22,13,35,453,286,739,More or equal to 100
18/8/2013,18,August,2013,21,Youth (<25),F,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,2,2,5,6,4,10,Less than 100
24/8/2015,24,August,2015,18,Youth (<25),M,Canada,British Columbia,Accessories,Fenders,Fender Set - Mountain,10,8,22,138,80,218,More or equal to 100
20/1/2012,20,January,2012,33,Youth (<25),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 48",2,1555,2443,1727,3110,4837,More or equal to 100
22/7/2014,22,July,2014,36,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,29,1,2,28,29,57,Less than 100
26/5/2016,26,May,2016,34,Young Adults (25-34),F,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",25,42,54,246,1050,1296,More or equal to 100
17/7/2016,17,July,2016,33,Youth (<25),M,United States,California,Clothing,Shorts,-----,24,26,70,1022,624,1646,More or equal to 100
31/7/2014,31,July,2014,34,Young Adults (25-34),M,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,17,2,5,40,34,74,Less than 100
11/12/2015,11,December,2015,60,Adults (35-64),M,France,Seine (Paris),Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,12,19,31,Less than 100
5/6/2014,5,June,2014,40,Adults (35-64),F,United States,Oregon,Accessories,Tires and Tubes,-----,6,1,4,15,6,21,Less than 100
12/7/2011,12,July,2011,45,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,349,688,1037,More or equal to 100
29/10/2011,29,October,2011,27,Young Adults (25-34),F,Australia,Queensland,Bikes,Mountain Bikes,-----,1,1266,2320,683,1266,1949,More or equal to 100
5/6/2014,5,June,2014,24,Youth (<25),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",21,13,35,455,273,728,More or equal to 100
12/2/2016,12,February,2016,39,Adults (35-64),F,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,854,1482,2336,More or equal to 100
15/1/2016,15,January,2016,48,Adults (35-64),F,United States,Washington,Accessories,Hydration Packs,Hydration Pack - 70 oz.,23,21,55,504,483,987,More or equal to 100
5/10/2013,5,October,2013,33,Young Adults (25-34),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,29,30,59,Less than 100
3/4/2014,3,April,2014,33,Young Adults (25-34),M,Australia,Victoria,Accessories,Hydration Packs,Hydration Pack - 70 oz.,26,21,55,584,546,1130,More or equal to 100
12/8/2015,12,August,2015,32,Young Adults (25-34),M,United States,California,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",26,38,50,286,988,1274,More or equal to 100
16/8/2015,16,August,2015,18,Youth (<25),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Blue",16,13,35,229,208,437,More or equal to 100
26/9/2013,26,September,2013,22,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,656,2171,2827,More or equal to 100
13/3/2016,13,March,2016,20,Youth (<25),F,United States,California,Accessories,Tires and Tubes,ML Road Tire,24,9,25,372,216,588,More or equal to 100
4/12/2015,4,December,2015,39,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,7,2,5,13,14,27,Less than 100
31/10/2013,31,October,2013,43,Adults (35-64),M,Germany,Hamburg,Accessories,Tires and Tubes,HL Road Tire,10,12,33,187,120,307,More or equal to 100
1/6/2014,1,June,2014,43,Adults (35-64),F,United States,Washington,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",13,38,50,13,494,507,Less than 100
12/4/2014,12,April,2014,59,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,58,40,98,Less than 100
21/6/2014,21,June,2014,31,Young Adults (25-34),F,United States,California,Accessories,Tires and Tubes,HL Mountain Tire,13,13,35,277,169,446,More or equal to 100
25/3/2016,25,March,2016,50,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-650 Black, 48",2,487,783,388,974,1362,More or equal to 100
7/8/2013,7,August,2013,39,Adults (35-64),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",30,13,35,639,390,1029,More or equal to 100
9/12/2013,9,December,2013,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,22,8,21,189,176,365,More or equal to 100
5/3/2013,5,March,2013,35,Adults (35-64),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,745,1252,1997,More or equal to 100
9/1/2013,9,January,2013,25,Young Adults (25-34),M,United States,Oregon,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,250,713,963,More or equal to 100
29/12/2015,29,December,2015,29,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,20,2,5,38,40,78,Less than 100
1/9/2015,1,September,2015,28,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,397,1083,1480,More or equal to 100
10/6/2014,10,June,2014,47,Adults (35-64),F,United States,California,Clothing,Shorts,"Women's Mountain Shorts, M",6,26,70,256,156,412,More or equal to 100
8/5/2014,8,May,2014,32,Young Adults (25-34),F,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,1,2,5,3,2,5,Less than 100
29/5/2016,29,May,2016,20,Youth (<25),M,United States,Ohio,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,5,4,9,Less than 100
14/12/2013,14,December,2013,48,Adults (35-64),M,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,10,2,5,24,20,44,Less than 100
15/12/2013,15,December,2013,33,Young Adults (25-34),M,Australia,Tasmania,Accessories,Fenders,Fender Set - Mountain,27,8,22,265,216,481,More or equal to 100
30/12/2013,30,December,2013,35,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire,27,11,29,345,297,642,More or equal to 100
31/12/2013,31,December,2013,24,Youth (<25),M,France,Hauts de Seine,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,889,590,1479,More or equal to 100
20/6/2014,20,June,2014,65,Seniors (64+),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,14,4,10,81,56,137,Less than 100
5/8/2011,5,August,2011,31,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 52",4,344,540,698,1376,2074,More or equal to 100
13/4/2016,13,April,2016,32,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,16,2,5,30,32,62,Less than 100
13/3/2014,13,March,2014,22,Youth (<25),M,United States,California,Clothing,Caps,AWC Logo Cap,15,7,9,27,105,132,Less than 100
17/9/2015,17,September,2015,25,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",9,13,35,192,117,309,More or equal to 100
1/8/2015,1,August,2015,34,Young Adults (25-34),F,Germany,Saarland,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2,1,1,2,Less than 100
14/3/2014,14,March,2014,30,Young Adults (25-34),F,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,28,2,5,66,56,122,Less than 100
23/3/2014,23,March,2014,41,Adults (35-64),F,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,854,1482,2336,More or equal to 100
24/1/2014,24,January,2014,46,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,23,3,9,95,69,164,Less than 100
15/3/2016,15,March,2016,48,Adults (35-64),F,Germany,Bayern,Accessories,Tires and Tubes,HL Mountain Tire,23,13,35,498,299,797,More or equal to 100
17/9/2013,17,September,2013,46,Adults (35-64),M,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",23,42,54,115,966,1081,More or equal to 100
29/6/2014,29,June,2014,33,Youth (<25),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Touring Tire Tube,14,2,5,33,28,61,Less than 100
18/10/2013,18,October,2013,22,Youth (<25),M,Germany,Saarland,Clothing,Vests,"Classic Vest, M",14,24,64,399,336,735,More or equal to 100
19/4/2016,19,April,2016,25,Young Adults (25-34),M,United Kingdom,England,Accessories,Tires and Tubes,Patch Kit/8 Patches,16,1,2,15,16,31,Less than 100
22/11/2015,22,November,2015,33,Youth (<25),M,United States,Washington,Clothing,Vests,"Classic Vest, M",15,24,64,389,360,749,More or equal to 100
26/1/2014,26,January,2014,26,Young Adults (25-34),M,United Kingdom,England,Accessories,Tires and Tubes,LL Road Tire,14,8,21,170,112,282,More or equal to 100
4/12/2015,4,December,2015,54,Adults (35-64),F,France,Yveline,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,10,19,29,Less than 100
29/5/2016,29,May,2016,34,Young Adults (25-34),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,45,32,77,Less than 100
8/12/2013,8,December,2013,28,Young Adults (25-34),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,835,2171,3006,More or equal to 100
7/8/2015,7,August,2015,54,Adults (35-64),F,United States,California,Accessories,Hydration Packs,Hydration Pack - 70 oz.,10,21,55,329,210,539,More or equal to 100
29/9/2013,29,September,2013,22,Youth (<25),M,France,Hauts de Seine,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,735,1482,2217,More or equal to 100
4/9/2015,4,September,2015,32,Young Adults (25-34),M,Australia,Victoria,Accessories,Fenders,Fender Set - Mountain,17,8,22,159,136,295,More or equal to 100
25/9/2011,25,September,2011,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,570,1555,2125,More or equal to 100
9/11/2013,9,November,2013,33,Youth (<25),F,Australia,South Australia,Accessories,Tires and Tubes,Mountain Tire Tube,22,2,5,46,44,90,Less than 100
23/5/2014,23,May,2014,37,Adults (35-64),F,Australia,Victoria,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1083,1701,261,1083,1344,More or equal to 100
1/8/2013,1,August,2013,26,Young Adults (25-34),M,Canada,British Columbia,Clothing,Gloves,"Half-Finger Gloves, L",3,9,24,44,27,71,Less than 100
17/8/2015,17,August,2015,36,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,Patch Kit/8 Patches,8,1,2,7,8,15,Less than 100
29/3/2016,29,March,2016,23,Youth (<25),F,United States,California,Accessories,Tires and Tubes,Touring Tire Tube,12,2,5,35,24,59,Less than 100
28/9/2015,28,September,2015,23,Youth (<25),F,Germany,Hamburg,Accessories,Fenders,Fender Set - Mountain,20,8,22,249,160,409,More or equal to 100
15/9/2013,15,September,2013,26,Young Adults (25-34),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,23,2,5,68,46,114,Less than 100
8/7/2013,8,July,2013,50,Adults (35-64),F,Germany,Saarland,Clothing,Caps,AWC Logo Cap,18,7,9,7,126,133,Less than 100
13/12/2015,13,December,2015,19,Youth (<25),M,Germany,Bayern,Accessories,Tires and Tubes,Touring Tire Tube,3,2,5,9,6,15,Less than 100
2/6/2016,2,June,2016,23,Youth (<25),M,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,20,1,2,20,20,40,Less than 100
7/4/2016,7,April,2016,51,Adults (35-64),M,United States,California,Accessories,Fenders,Fender Set - Mountain,12,8,22,163,96,259,More or equal to 100
21/11/2012,21,November,2012,32,Young Adults (25-34),F,Germany,Saarland,Bikes,Road Bikes,"Road-150 Red, 56",2,2171,3578,1526,4342,5868,More or equal to 100
6/4/2014,6,April,2014,57,Adults (35-64),F,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Red",30,13,35,440,390,830,More or equal to 100
8/8/2015,8,August,2015,33,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,550,1083,1633,More or equal to 100
19/6/2014,19,June,2014,49,Adults (35-64),F,United States,New York,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,26,22,48,Less than 100
24/2/2014,24,February,2014,29,Young Adults (25-34),M,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Red",15,13,35,236,195,431,More or equal to 100
24/1/2014,24,January,2014,27,Young Adults (25-34),M,Canada,British Columbia,Accessories,Fenders,Fender Set - Mountain,7,8,22,96,56,152,Less than 100
3/3/2014,3,March,2014,45,Adults (35-64),M,France,Seine (Paris),Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,147,461,608,More or equal to 100
24/4/2016,24,April,2016,41,Adults (35-64),F,Australia,Queensland,Accessories,Helmets,"Sport-100 Helmet, Red",10,13,35,164,130,294,More or equal to 100
28/5/2016,28,May,2016,25,Young Adults (25-34),M,Germany,Hamburg,Accessories,Helmets,"Sport-100 Helmet, Blue",4,13,35,78,52,130,Less than 100
14/2/2015,14,February,2015,35,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,397,1083,1480,More or equal to 100
23/4/2016,23,April,2016,33,Young Adults (25-34),F,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,23,2,5,54,46,100,Less than 100
2/5/2014,2,May,2014,53,Adults (35-64),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,13,2,5,38,26,64,Less than 100
4/9/2013,4,September,2013,39,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,3,3,6,Less than 100
22/4/2014,22,April,2014,20,Youth (<25),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,61,52,113,Less than 100
20/12/2015,20,December,2015,30,Young Adults (25-34),F,Australia,Queensland,Accessories,Tires and Tubes,Road Tire Tube,26,1,4,61,26,87,Less than 100
7/6/2016,7,June,2016,25,Young Adults (25-34),M,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Red",12,13,35,176,156,332,More or equal to 100
7/2/2016,7,February,2016,47,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,21,18,39,Less than 100
13/1/2014,13,January,2014,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,74,50,124,Less than 100
26/5/2016,26,May,2016,52,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,LL Mountain Tire,28,9,25,434,252,686,More or equal to 100
26/1/2016,26,January,2016,32,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,-----,27,4,10,157,108,265,More or equal to 100
28/6/2014,28,June,2014,65,Seniors (64+),M,United States,Washington,Accessories,Cleaners,Bike Wash - Dissolver,14,3,8,45,42,87,Less than 100
15/1/2014,15,January,2014,32,Young Adults (25-34),F,Germany,Saarland,Accessories,Tires and Tubes,LL Road Tire,3,8,21,28,24,52,Less than 100
11/12/2015,11,December,2015,40,Adults (35-64),F,Canada,British Columbia,Accessories,Fenders,Fender Set - Mountain,16,8,22,220,128,348,More or equal to 100
12/6/2013,12,June,2013,29,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,-----,1,1912,3400,1046,1912,2958,More or equal to 100
9/11/2015,9,November,2015,41,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,16,16,32,Less than 100
12/3/2016,12,March,2016,33,Youth (<25),M,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,9,8,17,Less than 100
19/7/2016,19,July,2016,30,Young Adults (25-34),F,Canada,British Columbia,Clothing,Gloves,"Half-Finger Gloves, M",5,9,24,74,45,119,Less than 100
24/2/2014,24,February,2014,45,Adults (35-64),F,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,2,1,2,1,2,3,Less than 100
28/10/2013,28,October,2013,42,Adults (35-64),M,Canada,British Columbia,Clothing,Caps,AWC Logo Cap,27,7,9,52,189,241,Less than 100
21/3/2014,21,March,2014,47,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,3,7,9,5,21,26,Less than 100
23/2/2014,23,February,2014,41,Adults (35-64),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Touring Tire Tube,11,2,5,26,22,48,Less than 100
17/12/2013,17,December,2013,37,Adults (35-64),F,France,Moselle,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,631,1519,2150,More or equal to 100
30/4/2016,30,April,2016,44,Adults (35-64),M,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Red",6,13,35,94,78,172,Less than 100
17/5/2016,17,May,2016,29,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,8,45,120,590,360,950,More or equal to 100
22/3/2014,22,March,2014,34,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",17,13,35,368,221,589,More or equal to 100
30/5/2016,30,May,2016,27,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,1,2,6,6,12,Less than 100
3/1/2014,3,January,2014,33,Youth (<25),M,Germany,Saarland,Accessories,Tires and Tubes,Patch Kit/8 Patches,21,1,2,13,21,34,Less than 100
6/2/2014,6,February,2014,32,Young Adults (25-34),F,Australia,Queensland,Accessories,Tires and Tubes,Patch Kit/8 Patches,8,1,2,5,8,13,Less than 100
24/4/2016,24,April,2016,41,Adults (35-64),F,Australia,Queensland,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,13,19,32,Less than 100
29/4/2014,29,April,2014,28,Young Adults (25-34),F,United States,California,Clothing,Socks,"Racing Socks, M",6,3,9,35,18,53,Less than 100
20/12/2015,20,December,2015,40,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,401,1482,1883,More or equal to 100
9/6/2016,9,June,2016,34,Young Adults (25-34),M,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,22,1,2,22,22,44,Less than 100
19/9/2015,19,September,2015,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,15,10,25,Less than 100
2/9/2015,2,September,2015,33,Youth (<25),M,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,55,48,103,Less than 100
15/12/2013,15,December,2013,29,Young Adults (25-34),M,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,12,12,24,Less than 100
8/10/2013,8,October,2013,55,Adults (35-64),F,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",17,42,54,75,714,789,Less than 100
12/6/2016,12,June,2016,33,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,25,1,2,24,25,49,Less than 100
19/12/2015,19,December,2015,48,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,32,2,5,94,64,158,Less than 100
4/3/2014,4,March,2014,20,Youth (<25),M,United States,Washington,Accessories,Bottles and Cages,Mountain Bottle Cage,24,4,10,91,96,187,Less than 100
29/5/2014,29,May,2014,26,Young Adults (25-34),M,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,5,1,2,3,5,8,Less than 100
17/6/2014,17,June,2014,24,Youth (<25),F,United States,Oregon,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,14,19,33,Less than 100
19/4/2014,19,April,2014,34,Young Adults (25-34),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,59,42,101,Less than 100
3/2/2016,3,February,2016,37,Adults (35-64),F,France,Essonne,Accessories,Bottles and Cages,Road Bottle Cage,3,3,9,17,9,26,Less than 100
8/5/2014,8,May,2014,59,Adults (35-64),F,United States,Oregon,Accessories,Tires and Tubes,ML Mountain Tire,8,11,30,118,88,206,More or equal to 100
7/6/2016,7,June,2016,17,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,ML Mountain Tire,3,11,30,56,33,89,Less than 100
16/4/2012,16,April,2012,50,Adults (35-64),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2,1266,2320,1505,2532,4037,More or equal to 100
10/10/2013,10,October,2013,30,Young Adults (25-34),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",10,13,35,217,130,347,More or equal to 100
